SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.301441572,41,1,0.5745206,5266.0,10,0,2,0,2.0
0,0.104407579,79,0,0.352389878,3200.0,6,0,1,0,0.0
1,0.9519731090000001,51,0,0.717832512,5074.0,9,0,2,0,0.0
0,0.006556256,88,0,6.0,,7,0,0,0,
0,0.030262949,33,0,0.20850553300000002,7500.0,6,0,2,0,0.0
0,0.35381214899999996,42,0,0.359735774,16500.0,18,0,2,0,0.0
0,0.004299226,41,0,0.20059998899999998,17666.0,5,0,1,0,1.0
0,0.9999998999999999,32,0,0.0005552469999999999,1800.0,9,0,0,0,1.0
0,0.036269727,37,0,0.39513677799999997,6250.0,8,0,2,0,2.0
1,0.875979465,45,1,0.205451308,7300.0,9,0,0,0,0.0
0,0.75155233,46,0,0.31856990399999996,7495.0,10,0,0,0,0.0
0,0.6888686890000001,62,0,0.60135462,4133.0,8,0,1,0,0.0
0,0.000305551,65,0,3876.0,,10,0,2,0,0.0
0,0.017900987,82,0,0.009177319,3050.0,7,0,0,0,0.0
0,0.5575334270000001,37,1,0.6971514240000001,3334.0,11,0,1,0,2.0
0,0.001239975,57,0,0.30865092,6900.0,13,0,1,0,0.0
0,0.029999379,58,0,0.558769393,11408.0,15,0,4,0,1.0
0,0.9999998999999999,57,0,2447.0,,5,0,1,0,0.0
0,0.092264616,42,0,0.207904915,10600.0,5,0,1,0,2.0
0,0.040174495,42,0,0.15483000800000002,21500.0,7,0,2,0,0.0
0,0.11808974,55,0,0.283643892,11591.0,8,0,2,0,1.0
0,0.06789941299999999,57,0,0.033072237000000004,2297.0,3,0,0,0,1.0
0,0.022153571,67,0,0.090041419,5552.0,5,0,0,0,0.0
0,0.45417770700000004,69,0,0.316264522,11189.0,10,0,1,0,1.0
0,0.169652296,44,1,0.743404312,7466.0,14,0,3,0,4.0
0,0.282016452,41,0,0.162311451,4706.0,3,0,1,0,0.0
0,0.138886133,62,0,0.234442338,5800.0,6,0,1,0,0.0
0,0.9999998999999999,77,0,9.0,,0,0,0,0,
0,0.498233451,31,0,0.471023884,5400.0,9,0,1,0,0.0
0,0.142523832,31,0,0.486142662,2200.0,5,0,1,0,0.0
0,0.21187081600000002,33,0,0.15992004,2000.0,8,0,0,0,0.0
0,0.026205435,40,0,0.181352331,8000.0,12,0,2,0,2.0
0,0.0,32,0,2147.0,,5,0,1,0,2.0
0,0.319181411,41,0,1.264122646,6000.0,11,0,2,0,3.0
0,0.0,28,0,226.0,,2,0,0,0,0.0
0,0.78905745,40,0,0.8131056759999999,2166.0,8,0,2,0,1.0
0,0.027520947,61,0,0.17131063,10658.0,10,0,1,0,0.0
0,0.650180274,62,0,0.929360695,2533.0,8,0,1,0,0.0
0,0.041664886,64,0,28.0,,6,0,0,0,0.0
0,0.003733223,78,0,0.000875274,2284.0,6,0,0,0,0.0
0,0.9999998999999999,36,0,1612.0,0.0,3,0,1,0,1.0
0,0.009040034,54,0,0.005660376999999999,1589.0,8,0,0,0,0.0
0,0.9999998999999999,46,0,1519.0,,1,2,1,0,0.0
0,0.049073148,33,0,0.030295914,8515.0,5,0,0,0,0.0
0,0.16495876,74,0,0.007304883000000001,2600.0,3,0,0,0,0.0
0,0.7577697390000001,63,0,0.37067015799999997,8400.0,9,0,1,0,1.0
0,0.316565296,50,0,0.282567707,11667.0,10,0,1,0,4.0
0,0.9999998999999999,31,1,495.0,0.0,3,0,0,0,0.0
1,0.0,42,1,0.232368817,11300.0,4,0,1,2,2.0
0,0.0027139309999999997,76,0,0.256623295,6378.0,10,0,3,0,1.0
0,0.016164912,62,0,0.317008197,9759.0,16,0,1,0,1.0
0,0.88137352,61,4,0.325483226,4500.0,9,0,2,0,0.0
0,0.07394236,52,0,0.405659434,10000.0,18,0,2,0,1.0
0,0.321278956,53,0,0.730412652,5500.0,16,0,2,0,4.0
0,0.0,41,1,0.07625204,15933.0,10,0,0,0,2.0
0,0.308626817,56,0,0.514149875,8833.0,20,0,2,0,0.0
0,0.14060824,57,0,2665.0,,8,0,2,0,0.0
0,0.317853572,45,1,0.94457065,2200.0,8,0,1,0,2.0
0,0.166300116,63,0,0.790241952,5000.0,18,0,2,0,3.0
0,0.322707372,44,0,0.7235378029999999,3504.0,6,0,1,0,0.0
0,0.433862645,67,0,0.129234443,6700.0,9,0,0,0,1.0
0,0.0,42,0,0.338747439,6833.0,5,0,2,0,0.0
0,0.32873425300000003,49,0,0.44454730600000003,5400.0,8,0,2,0,1.0
0,0.951364689,57,0,3803.0,,10,0,1,0,0.0
0,0.0,62,0,0.013735047,2256.0,4,0,0,0,0.0
0,0.9999998999999999,38,0,0.061437001,8642.0,4,0,0,0,3.0
0,0.072892711,51,1,4629.0,,14,0,4,0,0.0
0,0.049365020999999995,64,0,2964.0,,9,0,2,0,0.0
0,0.035976542,32,0,0.176974718,7000.0,16,0,0,0,0.0
0,0.017187462,68,1,0.134228188,4916.0,7,0,1,0,1.0
0,0.600184601,47,2,0.099423235,3640.0,3,1,0,0,1.0
1,0.9630116190000001,39,2,3.1733986819999997,5916.0,19,0,12,0,2.0
0,0.0009898889999999999,57,0,652.0,,8,0,1,0,
0,0.313064044,66,1,0.297492033,7216.0,10,0,2,1,1.0
1,0.9999998999999999,40,1,0.092405653,6438.0,1,2,0,0,2.0
0,0.23607291600000002,49,0,0.256781865,2690.0,9,0,0,0,0.0
0,0.10841486,61,0,0.155867331,16250.0,7,0,2,0,0.0
0,0.5105731929999999,59,4,0.155579256,7500.0,8,0,0,0,0.0
0,0.051299134,37,1,0.32583708100000003,2000.0,3,0,0,0,0.0
0,0.078131695,24,0,0.022790883999999997,2500.0,5,0,0,0,0.0
0,0.5979122170000001,36,1,0.5742804739999999,14175.0,12,1,5,0,0.0
0,0.10459302699999999,40,0,1749.0,,6,0,1,0,0.0
0,0.281750225,26,0,0.09510943,3700.0,6,0,0,0,3.0
0,0.024080464,59,0,9.0,,2,0,0,0,
0,0.007249799,83,0,7.0,,5,0,0,0,0.0
0,0.0,58,1,1313.0,,11,0,2,0,0.0
0,0.635915601,58,0,2447.0,,12,0,2,0,0.0
0,0.788007571,65,0,0.38250428799999997,4663.0,9,0,1,0,1.0
0,0.669442888,49,0,0.7779260640000001,7492.0,17,0,2,0,2.0
0,0.9999998999999999,31,0,0.112401649,2668.0,1,0,0,0,0.0
0,0.0,69,0,0.0,0.0,3,0,0,0,0.0
0,0.253666982,54,1,0.329299216,8675.0,18,0,1,0,2.0
0,0.9999998999999999,51,0,1049.0,,1,0,1,0,0.0
0,0.0,41,0,7017.0,,7,0,3,0,0.0
0,0.945224251,61,0,0.353220565,12000.0,12,0,2,0,0.0
0,0.027261607,69,0,2969.0,,6,0,2,0,0.0
0,0.48008351200000005,58,0,0.37959423700000006,3400.0,5,0,1,0,0.0
1,0.207487113,35,0,0.9411123229999999,2750.0,11,0,2,0,1.0
1,0.9999998999999999,21,0,0.0,2600.0,1,0,0,0,0.0
0,0.418204544,39,0,0.423544935,6820.0,9,0,1,0,2.0
0,0.11568215,43,0,1.35029532,2200.0,13,0,4,0,2.0
0,0.523676746,58,0,0.10892542599999999,3405.0,7,0,0,0,1.0
0,0.001715875,44,0,1.222710916,2500.0,7,0,2,0,1.0
0,0.074166846,64,1,493.0,,5,2,0,0,0.0
0,0.24069269100000001,45,1,0.257537562,9916.0,9,0,1,0,3.0
0,0.7202192709999999,72,1,2100.0,,15,0,1,0,1.0
0,0.209936383,39,1,2349.0,,10,0,1,0,0.0
0,0.9999998999999999,38,0,0.020337815,2900.0,2,3,0,1,2.0
0,0.058901002,38,0,0.227161167,11000.0,13,0,2,0,3.0
0,0.029771167,57,0,0.23597752600000002,10500.0,18,0,2,0,0.0
0,0.062638241,69,0,0.327073552,3833.0,8,0,2,0,1.0
0,0.8166183379999999,54,0,0.12171957,4000.0,4,0,0,0,2.0
0,0.133528882,49,0,0.34555453700000005,12000.0,5,0,2,0,2.0
0,0.016519716,54,0,0.076697892,3415.0,9,0,0,1,0.0
0,0.008437995,62,0,1407.0,,6,0,0,0,0.0
0,0.013606816,83,0,2162.0,,12,1,2,0,0.0
0,0.00119996,74,0,0.765778126,5101.0,9,0,5,0,0.0
0,0.9999998999999999,32,0,0.479180436,4538.0,8,0,2,0,2.0
0,0.860996509,40,0,0.165126677,3354.0,5,0,0,0,3.0
0,0.9999998999999999,24,0,4.0,,0,0,0,0,
0,0.179148466,45,0,0.051164401,11550.0,6,0,0,0,5.0
0,0.007097474,65,0,0.18976704600000002,9400.0,13,0,2,0,0.0
0,0.156082379,52,0,0.18587941300000002,3200.0,8,0,0,0,2.0
0,0.116322287,47,0,0.331476323,4666.0,6,0,1,0,1.0
0,0.405421921,38,0,218.0,,1,0,0,0,0.0
0,0.849479028,52,0,0.620819136,14380.0,16,0,2,0,1.0
0,0.31349098,58,0,2785.0,,10,0,1,0,0.0
0,0.066335751,61,0,0.868065967,2000.0,9,0,2,0,0.0
0,0.41718641700000003,42,0,0.454432911,10500.0,15,0,1,0,2.0
0,0.936695202,67,0,1337.0,,14,0,1,0,0.0
0,0.012526406,59,0,3759.0,,14,0,2,0,0.0
0,0.007078856999999999,39,1,0.252213653,3500.0,8,0,0,1,2.0
1,0.905167877,74,2,0.45014480799999995,7250.0,7,0,2,0,0.0
0,0.9999998999999999,52,0,0.7538048340000001,2233.0,3,2,1,0,2.0
0,0.457823937,45,1,0.191712335,10400.0,8,0,0,0,1.0
0,0.067245777,37,0,3075.0,,12,0,1,0,0.0
0,0.037654307000000005,62,0,0.7935172070000001,12000.0,10,0,3,0,1.0
0,0.08476333900000001,39,0,0.5199350079999999,8000.0,7,0,4,0,3.0
1,0.834837325,50,3,2.3988006,2000.0,7,0,1,0,1.0
0,0.036163475,75,0,0.38480337700000006,4500.0,14,0,1,0,0.0
0,0.146687138,54,0,0.280573248,3139.0,6,0,1,0,1.0
0,0.22252591600000002,58,0,0.414206863,8333.0,7,0,2,0,0.0
0,0.894301667,56,0,0.492056786,11833.0,5,0,1,0,0.0
0,0.0026965690000000002,61,0,0.00029997,10000.0,5,0,0,0,1.0
0,0.9999998999999999,28,0,0.0,1750.0,4,0,0,0,0.0
0,0.06412285599999999,78,0,0.493835388,3000.0,14,0,1,0,0.0
0,0.9999998999999999,57,1,0.21511232100000002,5875.0,3,0,1,1,3.0
0,0.046539969,49,0,0.189077687,14300.0,16,0,3,0,4.0
0,0.982035928,76,0,34.0,,1,0,0,0,
0,0.21699861899999998,51,0,0.355037581,11840.0,14,0,2,0,1.0
0,0.063783688,50,0,0.20923256399999998,12000.0,13,0,2,0,0.0
0,0.155230596,70,0,0.080994215,4666.0,4,0,0,0,0.0
0,0.070815802,61,0,0.27460783699999997,16000.0,12,0,2,0,0.0
0,0.110791137,48,0,0.27453435600000003,6388.0,3,0,1,0,1.0
0,0.009149447,56,0,0.19419580399999997,14299.0,13,0,2,1,4.0
0,0.0,66,0,0.001666111,3000.0,9,0,0,0,0.0
0,0.042718238,86,0,0.102965678,3000.0,4,0,0,0,0.0
0,0.019289888999999998,47,0,2387.0,,7,0,1,0,0.0
1,0.816367265,36,0,0.277044855,7200.0,5,0,1,0,0.0
0,0.058220928,59,0,1521.0,,8,0,2,0,0.0
0,0.168188874,39,0,0.24115177,5000.0,11,0,1,0,3.0
0,0.061963381,45,0,2501.0,,12,0,1,0,2.0
0,0.7854842470000001,40,0,2673.0,,8,1,2,0,
0,0.110610544,63,0,0.370929037,5833.0,18,0,1,0,0.0
0,0.015942401999999998,65,0,1187.0,,8,0,1,0,
0,0.025206195,61,0,0.149022709,8850.0,9,0,1,0,0.0
0,0.0,51,0,0.005998081,4167.0,5,0,0,0,0.0
0,0.005112092,45,0,0.319116444,18334.0,13,1,1,1,2.0
0,0.46107784399999996,26,0,0.199127907,1375.0,2,0,0,0,0.0
0,0.093436263,61,0,0.062302839000000006,3803.0,4,0,0,0,0.0
0,0.250733616,57,0,0.75590904,8926.0,6,0,2,0,2.0
0,0.9473951159999999,61,4,0.536481557,4933.0,11,1,1,3,1.0
0,0.038028618,55,1,0.500141163,7083.0,19,0,2,0,0.0
1,0.773660803,50,0,0.42251107,7000.0,17,0,1,0,1.0
0,0.19523779800000002,29,0,93.0,,4,0,0,0,0.0
0,0.0,23,0,0.0,0.0,1,0,0,0,0.0
0,0.8095627670000001,44,0,178.5,1.0,1,1,0,0,5.0
0,0.44296891200000005,50,0,0.167196141,8498.0,11,0,0,0,1.0
0,0.407997379,52,0,0.047252819,107400.0,15,0,1,0,0.0
0,0.261370606,55,0,0.687802908,7427.0,11,0,2,0,3.0
0,0.9999998999999999,61,0,0.00020736099999999998,9644.0,2,0,0,0,0.0
0,0.23611997399999998,55,1,0.263564858,7500.0,7,0,2,1,1.0
1,0.24079894,56,1,8516.0,,12,0,3,0,0.0
0,0.72981841,47,0,2854.0,,13,0,2,0,0.0
0,0.9999998999999999,46,0,0.0007997869999999999,3750.0,0,0,0,0,1.0
0,0.106919284,59,0,57.0,,5,0,0,0,0.0
0,0.585130677,44,0,0.263397807,16233.0,22,0,3,0,1.0
0,0.300170398,68,0,0.320679321,1000.0,6,0,0,0,1.0
0,0.451483876,47,0,0.279392162,3750.0,7,0,1,0,2.0
0,0.143042848,59,0,0.500955414,6279.0,6,0,2,0,0.0
0,0.30080154600000003,57,0,0.764812713,4404.0,11,0,1,0,0.0
0,0.788941838,70,0,0.40585723,8194.0,11,0,1,0,1.0
0,0.874777595,55,0,5425.0,,21,0,1,0,0.0
0,0.024308945,61,0,0.131221211,8900.0,12,0,1,0,0.0
0,0.279773465,32,0,0.165833578,3400.0,10,0,0,0,0.0
0,0.014310431,56,0,13.0,,2,0,0,0,0.0
0,0.023999314,60,0,0.342990654,6419.0,7,0,1,0,1.0
0,0.032443081,87,0,0.00372315,10474.0,9,0,0,0,0.0
0,0.658588662,52,4,0.419647115,6290.0,11,1,0,2,1.0
0,0.9999998999999999,75,0,0.0,1380.0,2,0,0,0,0.0
0,0.843559671,51,0,0.657910099,15416.0,13,0,2,0,1.0
0,0.648836152,49,0,0.120534885,16152.0,19,0,0,0,2.0
0,0.013999481999999999,52,0,0.259175607,3541.0,8,0,1,0,1.0
0,0.409769595,56,1,0.813347802,3685.0,7,0,2,0,0.0
0,0.22919083199999998,44,0,0.317120372,7750.0,7,0,2,0,2.0
0,0.9999998999999999,35,1,1463.0,,3,0,1,0,0.0
1,0.543607541,76,0,0.442426262,6000.0,18,0,2,0,0.0
0,0.5987100320000001,75,0,0.8467691540000001,8000.0,7,0,3,0,0.0
0,0.09514807800000001,63,0,0.325061358,11000.0,12,0,1,0,0.0
0,0.0,25,0,0.225887056,2000.0,7,0,0,0,0.0
0,0.400509045,52,0,0.33942240799999995,5747.0,5,0,1,0,0.0
0,0.058585988,55,0,2392.0,,7,0,1,0,
0,0.069353523,58,0,1435.0,1.0,9,0,1,0,0.0
1,0.8827908959999999,48,0,153.0,,0,1,0,0,0.0
0,0.012524501,85,0,10.0,,4,0,0,0,0.0
0,0.9999998999999999,33,0,0.307074703,8593.0,4,0,1,0,0.0
0,0.040148996,73,0,507.0,,3,0,0,0,0.0
0,0.193367709,72,0,0.37569908,11085.0,13,0,2,0,3.0
0,0.095224536,61,0,0.17812145899999998,15000.0,13,0,2,0,2.0
0,0.0,22,0,0.0,898.0,1,0,0,0,0.0
0,0.656286256,56,0,0.209827168,7000.0,8,0,0,0,1.0
0,0.653869226,62,0,0.38956661299999995,6229.0,6,0,1,0,3.0
0,0.8397926440000001,54,0,0.68240621,3091.0,9,0,1,0,1.0
0,0.29250935699999997,44,0,1.343385214,3083.0,12,0,2,0,0.0
0,0.6258613479999999,65,0,0.75671172,5400.0,19,0,1,0,0.0
0,0.252299898,54,0,0.282550499,4108.0,10,0,2,0,0.0
0,0.35230422,51,0,0.17620170000000002,14000.0,4,0,1,0,0.0
1,0.953339952,55,2,0.303255575,3900.0,3,2,0,2,0.0
0,0.319422262,33,1,0.11040955599999999,5859.0,4,0,0,0,4.0
0,0.020545916,80,2,0.012570231000000001,10500.0,42,0,0,0,0.0
0,0.098427084,36,0,0.513871532,4000.0,10,0,1,0,2.0
0,0.009919956,85,0,0.001835121,7083.0,3,0,0,0,0.0
0,0.13720546,38,0,0.011291461000000001,4250.0,6,0,0,0,0.0
0,0.9999998999999999,30,0,0.019514517,2100.0,2,0,0,0,2.0
0,0.006161099000000001,93,0,6.0,,3,0,0,0,
0,0.7589808159999999,60,0,0.125714286,4549.0,4,0,0,0,1.0
0,0.04943162,68,0,115.0,0.0,10,0,0,0,0.0
0,0.021399536,61,0,0.120490129,2937.0,6,0,1,0,0.0
0,0.342944216,76,0,0.127374525,5000.0,5,0,0,0,0.0
0,0.0,47,0,3152.0,,6,1,1,0,0.0
0,0.045020073,63,0,5356.0,,15,0,3,0,4.0
1,0.548518033,51,2,0.33342221699999997,18750.0,11,0,2,0,2.0
0,0.028209687,71,0,0.20258566600000003,7966.0,15,0,1,0,0.0
0,0.9999998999999999,52,0,552.0,,3,0,0,0,0.0
0,0.48585301,58,0,0.315384615,7149.0,9,0,1,0,0.0
0,0.0,59,0,0.013516308999999999,14500.0,3,0,0,0,2.0
0,0.321563695,52,0,0.622826772,11100.0,19,0,4,0,0.0
0,0.012710923,77,0,0.0053180169999999995,4700.0,10,0,0,0,0.0
0,0.21558771100000002,35,0,0.14741759699999998,7705.0,7,0,0,0,0.0
0,0.10604970400000001,67,0,0.182302212,13334.0,17,0,2,0,0.0
0,0.9999998999999999,34,0,0.098607242,3589.0,1,0,0,0,0.0
0,0.012998375,61,0,0.08722819300000001,4000.0,2,0,0,0,1.0
0,0.057337220999999994,28,0,0.138246215,3500.0,6,0,0,0,0.0
0,0.888111888,26,0,0.192898273,2083.0,2,1,0,1,0.0
0,0.20217486399999998,39,0,3582.0,,9,0,1,0,0.0
0,0.003201559,63,2,1081.0,,12,0,0,2,0.0
1,0.20812182699999998,36,0,0.442980463,2200.0,5,1,0,1,2.0
0,0.057867667000000005,81,0,0.145685279,3939.0,13,0,0,0,0.0
0,0.708046141,46,0,1.293041546,5848.0,6,0,1,0,3.0
0,0.09310739800000001,81,0,0.46598056,1748.0,8,0,1,0,0.0
0,0.01030976,32,0,0.34487683,2800.0,11,0,1,0,0.0
0,0.17938645,73,0,0.139632377,3100.0,7,0,0,0,0.0
0,0.08048944599999999,64,0,0.321979227,15500.0,6,0,1,0,0.0
0,0.836911815,42,0,0.377842284,6200.0,6,0,1,0,3.0
0,0.9999998999999999,37,2,0.613237445,8203.0,7,0,2,1,2.0
0,0.9999998999999999,48,1,0.255108767,1516.0,1,0,0,0,0.0
0,0.009911055,45,0,0.228178827,5166.0,10,0,1,0,2.0
0,0.10988481900000001,39,0,474.0,,4,0,0,0,3.0
0,0.453823844,34,1,0.878594249,3442.0,9,0,1,0,1.0
0,0.026924844,68,0,0.48563419799999996,1426.0,9,0,0,0,0.0
0,0.050479254,39,0,0.6067487460000001,10964.0,11,0,6,0,2.0
0,0.0,61,0,0.0,2900.0,2,0,0,0,0.0
0,0.19516632,42,0,0.134973005,5000.0,8,0,0,0,0.0
0,0.9999998999999999,37,0,0.0,,0,0,0,0,
0,0.024402208999999998,72,0,2.145085803,640.0,14,0,1,0,0.0
0,0.918270432,38,0,0.020647976999999998,5956.0,4,0,0,0,3.0
0,0.033458036000000003,80,0,0.431051723,11000.0,6,0,2,0,0.0
0,0.07321071400000001,81,1,0.033828806,1950.0,11,0,0,0,0.0
0,0.01856419,67,0,0.319872051,2500.0,7,0,1,0,0.0
0,0.14141509900000002,32,0,0.7656374979999999,6250.0,10,0,2,0,0.0
0,0.640094712,61,0,0.015996445,4500.0,4,1,0,0,0.0
0,0.0058475490000000005,46,0,0.456076618,3027.0,11,0,1,0,1.0
0,0.325896387,59,0,0.580195977,9694.0,18,0,2,0,1.0
0,0.065927252,42,0,848.0,,10,0,0,0,0.0
0,0.542927345,79,0,3.0456490730000003,700.0,3,0,1,0,1.0
0,0.7896210379999999,46,1,0.604499511,6133.0,8,0,2,0,2.0
0,0.299840352,36,0,0.329720663,15500.0,16,0,1,0,1.0
1,0.9999998999999999,46,3,1667.0,,10,1,0,0,3.0
0,0.403697808,47,0,0.14144,6249.0,8,0,0,0,0.0
0,0.01879812,51,0,0.53152876,6501.0,7,0,2,0,2.0
0,0.257028585,26,2,141.0,0.0,6,0,0,0,0.0
0,0.9999998999999999,52,0,0.23159063300000002,18916.0,8,0,2,0,2.0
0,0.303287618,63,0,0.235717962,3885.0,8,0,1,0,0.0
0,0.004629848,72,0,0.324069599,4137.0,21,0,1,0,1.0
0,0.004249788,46,0,3.544850498,300.0,4,0,1,0,0.0
0,0.015811512,58,0,7.0,,4,0,0,0,0.0
0,0.982007197,28,0,0.35236541600000004,2451.0,6,0,0,0,1.0
0,0.033292159,42,0,1852.0,,5,0,2,0,0.0
0,0.085045594,44,1,0.836721093,3000.0,14,1,1,0,2.0
0,0.15040509400000002,51,0,0.192772953,6447.0,9,0,2,0,0.0
0,0.577884423,54,1,0.342705405,3200.0,3,0,1,0,0.0
0,0.7429651540000001,43,0,0.544894531,5356.0,15,0,2,0,0.0
0,0.642410776,60,2,0.381596001,5400.0,9,0,1,2,0.0
1,0.531490869,44,0,0.37380374200000005,7000.0,10,0,2,0,5.0
0,0.09016627599999999,67,0,1.042689076,2974.0,4,0,3,0,0.0
0,0.634397626,65,0,0.64490787,7000.0,18,0,3,0,0.0
1,0.0,37,1,0.20992761100000001,2900.0,8,1,0,0,0.0
0,0.024905518999999997,60,0,1137.0,,4,0,1,0,0.0
1,0.9999998999999999,51,0,0.0,2871.0,1,0,0,1,0.0
0,0.000631058,43,0,2100.0,,6,0,1,0,0.0
0,0.166763939,60,0,0.013024305,9750.0,3,0,0,0,0.0
0,0.9999998999999999,66,0,0.0,,1,0,0,0,
0,0.064662026,60,0,0.258217723,8000.0,3,0,1,0,1.0
0,0.288550117,27,1,0.132045723,5073.0,11,0,0,0,1.0
1,0.538424912,53,2,0.349854227,5830.0,5,1,2,1,2.0
0,0.193726982,44,0,0.268390548,6728.0,5,0,2,0,2.0
0,0.04414889599999999,34,1,0.632697275,12000.0,9,0,3,0,2.0
0,0.7516736140000001,36,0,0.171686747,5311.0,5,0,0,0,3.0
0,0.03079846,74,0,18.0,,5,0,0,0,0.0
0,0.066802402,39,0,1482.5,1.0,6,0,1,0,2.0
0,0.5188568610000001,52,0,0.782584985,5500.0,16,0,1,0,0.0
0,0.017499205,56,1,0.184555275,4350.0,5,0,1,0,0.0
0,0.419298392,30,0,0.34076524700000005,6951.0,10,0,2,0,0.0
0,0.0,69,0,0.337558275,6863.0,14,0,2,0,0.0
0,0.593322621,57,0,3292.0,,14,0,2,0,2.0
0,0.112767601,61,2,0.48980204,3333.0,11,0,2,0,0.0
0,0.608778203,39,0,0.346413397,4000.0,5,0,0,0,3.0
0,0.018332508,68,0,0.005549157,9550.0,6,0,0,0,0.0
0,0.026853869,45,0,0.947881515,8000.0,15,0,4,0,2.0
0,0.645239975,53,0,0.493625531,12000.0,12,0,3,0,2.0
0,0.015365406000000002,40,0,0.267988669,5294.0,10,0,1,0,2.0
0,0.003711978,72,0,0.36785970700000004,9750.0,20,0,2,0,0.0
0,0.07374913,51,0,6438.0,,15,0,3,0,
0,0.004899755,56,0,1152.0,,5,0,1,0,0.0
0,0.060478954,70,0,0.042526182,3150.0,3,0,0,0,0.0
0,0.436918343,51,0,0.34285079399999996,9000.0,9,0,1,0,2.0
0,0.057544247,42,0,738.5,1.0,4,0,1,0,2.0
0,0.03986969,49,0,0.197335554,6004.0,9,0,1,0,0.0
0,0.002815652,82,0,0.0010290710000000001,3886.0,5,0,0,0,0.0
1,0.064557936,45,2,0.25956170300000003,12000.0,12,0,3,0,3.0
0,0.42023168200000005,50,0,3877.0,,14,0,3,0,0.0
0,0.9999998999999999,50,2,0.072349382,3800.0,4,1,0,2,3.0
0,0.041089041,39,0,0.076991445,9000.0,7,0,0,0,0.0
0,0.890120565,43,0,0.225606854,2100.0,3,0,0,0,1.0
0,0.27247571600000003,52,0,0.227129705,8580.0,8,0,1,0,4.0
0,0.575842416,40,0,0.22120271,7083.0,5,0,1,0,4.0
0,0.221298496,67,0,1767.0,,18,0,1,0,0.0
0,0.083199795,53,0,0.234941205,8333.0,6,0,1,0,0.0
1,0.9999998999999999,58,0,0.44919105600000003,5500.0,6,0,2,0,1.0
0,0.949072633,65,0,0.865658015,7666.0,17,0,1,0,0.0
0,0.065830721,59,0,1510.0,,5,0,1,0,1.0
0,0.37631559200000003,64,0,2951.0,,9,0,2,0,1.0
0,0.641374345,55,0,2256.0,,3,0,2,0,0.0
0,0.013749313,74,0,0.109375,2367.0,6,0,0,0,0.0
0,0.045226788,47,0,0.030248654,3900.0,5,0,0,0,0.0
0,0.061317547,30,0,0.011497126000000002,4000.0,7,0,0,0,1.0
0,0.301439473,53,0,0.243340533,12500.0,19,0,3,0,0.0
0,0.509143421,66,0,0.29312192,14000.0,10,0,2,0,0.0
0,0.0,44,0,0.020135154,7250.0,9,0,0,0,2.0
0,0.9110025429999999,50,1,0.42559791,12250.0,11,0,1,0,2.0
0,0.142717331,49,0,0.500504541,10900.0,10,0,2,0,2.0
1,0.7431874479999999,28,2,0.40878553,1934.0,4,3,0,0,2.0
0,0.019896604,69,0,0.540496408,3061.0,13,0,1,0,1.0
0,0.601098604,49,1,3325.0,,18,0,2,0,2.0
0,0.018665016,43,0,0.73157092,5900.0,9,0,1,0,7.0
0,0.131632084,71,0,0.247501086,4601.0,4,0,1,0,1.0
0,0.06022187,54,0,0.354202544,18000.0,12,0,4,0,1.0
0,0.9999998999999999,26,0,75.0,,4,0,0,0,
0,0.9999998999999999,38,0,0.032978447,3850.0,0,0,0,0,2.0
0,5.19e-05,52,0,0.614769395,3750.0,14,0,1,0,2.0
0,0.005292009,79,0,0.345730854,5000.0,12,0,1,0,0.0
0,0.303877854,28,0,0.141687433,2808.0,9,0,0,0,0.0
0,0.92358804,44,0,537.0,,5,0,0,0,2.0
0,0.9999998999999999,62,0,0.003512564,3700.0,1,0,0,0,0.0
0,0.091700177,64,0,2796.0,,12,0,1,0,0.0
0,0.0,35,0,6162.0,,7,0,3,0,3.0
0,0.396992488,50,0,0.447897922,12225.0,26,0,6,0,1.0
0,0.000909067,67,0,0.18898110199999998,10000.0,7,0,2,0,0.0
0,0.056564397999999995,58,0,0.202318605,19666.0,7,0,1,0,0.0
0,0.175929628,25,0,0.015776698999999998,823.0,1,0,0,0,0.0
0,0.160288078,31,0,0.008560728,9344.0,10,0,0,0,0.0
0,0.5803056999999999,42,2,0.604925279,4750.0,18,0,1,0,1.0
0,0.141650998,45,0,1.225949789,4500.0,13,0,3,0,0.0
1,0.9999998999999999,60,0,0.661895024,4400.0,4,0,2,0,0.0
0,0.153003495,60,0,0.264937274,4702.0,9,0,1,0,0.0
0,0.43259456799999996,47,1,0.409748829,4697.0,8,0,2,0,0.0
0,0.169074322,66,0,0.24107019699999999,7250.0,10,0,1,0,0.0
0,0.033260147000000004,50,0,629.0,,5,0,1,0,0.0
1,0.9575464840000001,50,1,0.791512294,2968.0,13,2,1,1,0.0
0,0.083356666,49,0,1564.0,,6,0,1,0,0.0
0,0.453671079,77,0,144.0,,2,0,0,0,0.0
0,0.275946359,57,1,0.283411686,13400.0,10,0,1,0,0.0
0,0.18058995,40,1,0.27934723,14583.0,5,0,1,0,0.0
0,0.165380615,44,1,0.443953086,5200.0,14,0,1,0,0.0
